Título,Comuna,Metros Cuadrados,Dormitorios,Baños,Estacionamientos,Precio_CLP,Metros_Imputados
DEPARTAMENTOAv.RodrigodeAraya,Ñuñoa,35.0,1.0,1.0,0.0,360000.0,False
SEARRIENDAHERMOSOYCOMODODEPARTAMENTOESTACIONCENTRAL,EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,False
MetroMiradorarriendodepartamentoaestrenarPiso18vistaalacoordillera,LaFlorida,31.0,1.0,1.0,0.0,355000.0,False
DepartamentoenCarmen,Santiago,60.0,3.0,2.0,1.0,550000.0,False
ArriendodeptoSanFcoStaIsabelMetro(96131),Santiago,35.0,1.0,1.0,0.0,300000.0,True
DepartamentoMARÍAAUXILIADORA/AV.SANTAROSA,SanMiguel,50.0,2.0,1.0,0.0,350000.0,False
"Homeestudiopiso6,metrosantaana",Santiago,22.0,1.0,1.0,0.0,200000.0,False
DepartamentoSINAVAL!!2DORM2BAÑOS1EST1BOD,Macul,56.0,2.0,2.0,0.0,570000.0,False
DEPARTAMENTOAvenidaMatta,Santiago,85.0,4.0,1.0,0.0,590000.0,False
"DEPARTAMENTOdepartamento2habitacionesy2baño,metroRodrigodeAraya",Ñuñoa,53.0,2.0,2.0,0.0,255000.0,False
DepartamentoDEPARTAMENTO2D1BGORBEASANTIAGO,Santiago,43.0,2.0,1.0,0.0,330000.0,False
"DEPARTAMENTOEsmeralda7001,LaCisterna.",LaCisterna,55.0,2.0,2.0,0.0,440000.0,False
"DEPARTAMENTOGranAvenida6321,SanMiguel.",SanMiguel,28.0,1.0,1.0,0.0,325000.0,False
HOMESTUDIOMETROCAMINOAGRICOLA,Macul,28.0,1.0,1.0,0.0,300000.0,False
Oferta2Dorm+1Baño+EstMetroParron(99275),LaCisterna,52.0,2.0,1.0,0.0,400000.0,True
DEPARTAMENTOENARRIENDOSANMIGUEL,SanMiguel,64.0,3.0,2.0,1.0,590000.0,False
"DEPARTAMENTOACOGEDOR1D,1B,LISTOPARAMUDARSE",EstaciónCentral,38.0,1.0,1.0,0.0,265000.0,False
"COMODODEPARTAMENTO2D,1B,ESTYBODSANMIGUEL",SanMiguel,42.0,2.0,1.0,1.0,420000.0,False
Aestrenar!!arriendo1d+1b,Santiago,38.0,1.0,1.0,0.0,320000.0,False
"DepartamentoAv.PadreAlbertoHurtado,EstaciónCentral,RegiónMetropolitana",EstaciónCentral,30.0,1.0,1.0,0.0,250000.0,False
"DepartamentoAv.PadreAlbertoHurtado59,9170268EstaciónCentral,RegiónMetropolitana",EstaciónCentral,36.0,1.0,1.0,0.0,250000.0,False
DEPARTAMENTOCarlosValdovinosconGranAvenida,SanMiguel,42.0,1.0,1.0,0.0,270000.0,False
DEPARTAMENTOROBLE12729,LoBarnechea,3.0,2.0,2.0,0.0,1018784.0,False
Arriendoporsolo$300.000,Santiago,40.0,1.0,1.0,0.0,300000.0,False
DEPARTAMENTOPaulClaudel,Vitacura,135.0,3.0,3.0,0.0,1410624.0,False
DepartamentoSALESIANOS/GRANAVENIDA,SanMiguel,52.0,2.0,2.0,0.0,300000.0,False
DepartamentoSANISIDROCONLAALAMEDA,Santiago,40.0,1.0,1.0,0.0,330000.0,False
Arriendoduplexjardin4dservicio3elascondes.,LasCondes,341.0,5.0,5.0,3.0,2977984.0,False
"ARRIENDODepartamentos2D2BMariposa,MetroPríncipedeGales",LaReina,52.0,2.0,2.0,0.0,940416.0,True
ArriendodepartamentoestilomariposaÑuñoa,Ñuñoa,60.0,2.0,2.0,1.0,650000.0,False
DepartamentoArriendo3hab,Conchalí,65.0,3.0,2.0,0.0,465000.0,False
DepartamentoPedrodeValdiviaCrescenteErrazuriz,Ñuñoa,75.0,2.0,2.0,0.0,600000.0,False
Acogedordepartamentoduplex2D1B1EapasosMetroÑuble,Santiago,65.0,2.0,1.0,1.0,620000.0,False
"LindoDp.2d/2b/1e/1bMod.Mariposa,PasosMetroToesca",Santiago,70.0,2.0,2.0,1.0,520000.0,False
SantoDomingo/Amunategui/SantaAna,Santiago,30.0,1.0,1.0,0.0,250000.0,False
Arriendodepto3D1BenLaCisterna.ApocascuadrasdeIntermodal,LaCisterna,55.0,3.0,1.0,0.0,310000.0,False
ArriendoenMetroUdeChileDepto2d/2b/Bod(95244),Santiago,52.0,2.0,2.0,0.0,420000.0,True
DepartamentoVillasana1451,QuintaNormal,45.0,3.0,1.0,0.0,359000.0,False
DEPARTAMENTOSantaVictoria/Marín/FrayCamiloHenríquez,Santiago,55.0,2.0,2.0,0.0,500000.0,False
"DEPARTAMENTOSargentoAldea,Zenteno",Santiago,23.0,1.0,1.0,0.0,220000.0,False
DEPARTAMENTOColombia/VicenteValdés,LaFlorida,52.0,2.0,2.0,0.0,490000.0,False
DEPARTAMENTOLasHualtatas//SanDamian//Vitacura,Vitacura,92.0,2.0,2.0,0.0,1136336.0,False
DEPARTAMENTOKennedy//GeronimodeAlderete//HermanosCabot,LasCondes,165.0,3.0,4.0,0.0,1763280.0,False
"DEPARTAMENTOMarín382,SantiagoCentro",Santiago,31.0,1.0,1.0,0.0,320000.0,False
"DEPARTAMENTOAMPLIOYCOMODODEPARTAMENTOUBICADOENSECTORRESIDENCIALCONSOLIDADO,ABUNDANTESAREASVERDESYMUCHALUZNATURA",LasCondes,306.0,5.0,4.0,0.0,3017168.0,False
DEPARTAMENTOmetrochileespaña,Ñuñoa,33.0,1.0,1.0,0.0,530000.0,False
DEPARTAMENTOVICUÑAMACKENNAPONIENTE&ELMNZANO,LaFlorida,63.0,3.0,2.0,0.0,550000.0,False
DEPARTAMENTO3DORMITORIOS(93945),LaCisterna,65.0,3.0,1.0,0.0,330000.0,True
"DepartamentoAlcaldePedroAlarcón818,8900104SanMiguel,RegiónMetropolitana",SanMiguel,57.0,2.0,2.0,0.0,550000.0,False
DEPARTAMENTOCondominioSantaVictoria,Maipú,60.0,3.0,2.0,0.0,450000.0,False
DepartamentoSÉPTIMAAVENIDACONPRIMERATRANSVERSAL,SanMiguel,44.0,1.0,1.0,0.0,330000.0,False
DEPARTAMENTOIndependenciaconColon,Independencia,30.0,1.0,1.0,0.0,250000.0,False
DEPARTAMENTOCercanoaMallPlazaVespucio,LaFlorida,50.0,2.0,2.0,0.0,400000.0,False
DEPARTAMENTOArriendoDptoNUEVO1D1BFranklin200MetroÑuble,Santiago,37.0,1.0,1.0,0.0,300000.0,False
¡oportunidad!1d/1d/est/bgapasosdelmetro,SanMiguel,32.0,1.0,1.0,1.0,350000.0,False
DEPARTAMENTOarcángel1218,SanMiguel,96.0,2.0,3.0,0.0,1100000.0,False
DEPARTAMENTODoctorJohow995,Ñuñoa,56.0,2.0,2.0,0.0,700000.0,False
DepartamentoPROXIMOAINTERMODALLACISTERNA,LaCisterna,34.0,1.0,1.0,0.0,280000.0,False
DepartamentoMACULCONQUILÍN,Macul,35.0,1.0,1.0,0.0,380000.0,False
ENARRIENDOAMPLIODEPTO2D2B-FLEMING/CUARTOC,LasCondes,75.0,2.0,2.0,1.0,800000.0,False
"Departamento-san,miguel",SanMiguel,54.0,2.0,2.0,1.0,500000.0,False
ARRIENDODEPARTAMENTOLASCONDES,LasCondes,152.0,3.0,3.0,2.0,1528176.0,False
ARRIENDOEXCELENTEDEPTODE2DORMITORIOSSINCOMISIÓN,Santiago,45.0,2.0,1.0,0.0,440000.0,False
ARRIENDOESTAC.CENTRALSINCOMISIÓNYREBAJADO,EstaciónCentral,29.0,1.0,1.0,0.0,150000.0,False
DepartamentoenAvenidaIrarrázaval,Ñuñoa,100.0,3.0,2.0,0.0,750000.0,False
DepartamentoenSantaPetronila,EstaciónCentral,30.0,1.0,1.0,0.0,250000.0,False
CapitanCrosbie-Amoblado,LasCondes,65.0,3.0,3.0,2.0,1700000.0,True
"Departamento2D,LasCondes(94851)",LasCondes,52.0,2.0,2.0,1.0,1175520.0,True
Remodeladoexcelenteubicación2D+2B(98928),LasCondes,52.0,2.0,2.0,0.0,950000.0,True
DEPARTAMENTOPintorCicarreli/DiagonalSantaElena,SanJoaquín,45.0,2.0,1.0,0.0,380000.0,False
Departamento2dorm/2baños65mt2,Santiago,61.0,2.0,2.0,0.0,400000.0,False
DEPARTAMENTOFRANCISCOARANDA813,SanBernardo,160.0,4.0,2.0,0.0,495000.0,True
DepartamentoCARMEN/SANTAISABEL,Santiago,32.0,1.0,1.0,0.0,220000.0,False
"DEPARTAMENTOCoronelRobles1140,Quintanormal",QuintaNormal,44.0,2.0,1.0,0.0,373500.0,False
DepartamentoSanPetersburgo6351,SanMiguel,45.0,3.0,1.0,0.0,375000.0,False
"DEPARTAMENTOPlacilla76,MetroSanAlbertoHurtado",EstaciónCentral,50.0,2.0,2.0,0.0,363000.0,False
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,42.0,2.0,1.0,0.0,327000.0,False
DEPARTAMENTOCondedelMaule/Purísima,EstaciónCentral,2705.0,1.0,1.0,0.0,190000.0,False
DEPARTAMENTOCaminoSanFrancisco/FrayBernardo,LasCondes,371.0,4.0,4.0,0.0,2938800.0,False
DEPARTAMENTOTucapelJimenez70,Santiago,28.0,1.0,1.0,0.0,270000.0,False
DepartamentoVicMackenna1281MetroIrarrazavalS,Santiago,51.0,2.0,1.0,0.0,310000.0,False
Promocióndeptoindependencia,Independencia,30.0,1.0,1.0,0.0,125000.0,False
DepartamentoAMOBLADO!!AESTRENAR.1DORM1BAÑO1BODEGA,Santiago,39.0,1.0,1.0,0.0,380000.0,False
DEPARTAMENTOMujicaconBustamante,Ñuñoa,38.0,1.0,1.0,0.0,450000.0,False
DEPARTAMENTOMA-QuintaAvenida2D2BEstacyBodega55/60m2MetroC.delNiño,SanMiguel,60.0,2.0,2.0,0.0,520000.0,False
DEPARTAMENTOGarciaHuidobro,Macul,78.0,3.0,2.0,0.0,550000.0,False
Arriendadepto.laflorida-2d-2b-2estac.,LaFlorida,44.0,2.0,2.0,2.0,450000.0,False
Departamento3DormitoriosCercanoAMetroEstacio,EstaciónCentral,56.0,3.0,1.0,0.0,425000.0,False
Depto2d+2b*Estacionamiento-Bodega*MetroHospitale,Independencia,50.0,2.0,2.0,1.0,450000.0,False
DepartamentoLACISTERNA-METROLINEA2,LaCisterna,47.0,2.0,1.0,0.0,450000.0,False
DpNuevo3HAB/Estacionamiento.MetroConchalí,Independencia,50.0,3.0,1.0,1.0,450000.0,False
Departamento3Dy3BenQuilicura,Quilicura,64.0,3.0,2.0,0.0,430000.0,False
DEPARTAMENTO3DORMITORIO+2BAÑOS+ESTACIONAMIENTO+BODEGA,EstaciónCentral,64.0,3.0,2.0,1.0,490000.0,False
HermosodepartamentoMetroEcuador,EstaciónCentral,35.0,1.0,1.0,0.0,260000.0,True
ElGolf/Magdalena(94345),LasCondes,65.0,3.0,2.0,1.0,1136336.0,True
MetroSantaAnadepto.enArriendo1D+1B(91889),Santiago,35.0,1.0,1.0,0.0,300000.0,True
ElLlano1dr1bñ+Balcón(77314),SanMiguel,35.0,1.0,1.0,0.0,330000.0,True
DEPARTAMENTOElBlanco58LaFlorida,LaFlorida,29.0,1.0,1.0,0.0,320000.0,False
DEPARTAMENTOBARROSARANA408SANBERNARDO,SanBernardo,60.0,2.0,2.0,0.0,500000.0,False
"DEPARTAMENTODepto.StgoCentroTeatinosconSanPablo,metroCalyCanto1D1B",Santiago,46.0,1.0,1.0,0.0,350000.0,False
VarasMena/MetroCiudadDelÑiño,SanMiguel,45.0,2.0,1.0,1.0,420000.0,False
DepartamentoenMosqueto,Santiago,38.0,1.0,1.0,0.0,410000.0,False
Departamentoamuebladoenindependencia,Independencia,43.0,2.0,1.0,0.0,450000.0,False
LindoMuybuenaubicacióndisponibe,Santiago,42.0,1.0,1.0,0.0,337500.0,False
DepartamentoBARRIORESIDENCIALAPASOSDELMETRO.,Santiago,58.0,2.0,1.0,0.0,460000.0,False
DepartamentoMÁLAGA/APOQUINDO,LasCondes,37.0,1.0,1.0,0.0,1100000.0,False
ArriendoDeptoluminosoconvistaorientedespejad,LaCisterna,51.0,3.0,1.0,0.0,300000.0,False
INMEJORABLEVISTADISPONIBLEACONTARDEABRIL,LasCondes,130.0,3.0,3.0,1.0,1600000.0,False
RenovadoDepartamento3D/2B(90687),QuintaNormal,65.0,3.0,2.0,0.0,395000.0,True
OPORTUNIDADDISPONIBILIDADINMEDIATA-(98642),LaFlorida,65.0,3.0,2.0,1.0,650000.0,True
"Estilomariposa,apasosdeprovidencia.",Ñuñoa,84.0,2.0,2.0,1.0,901232.0,False
CONECTADOYLUMINOSODEPARTAMENTOENELCORAZÓNDESANTIAGO,Santiago,35.0,1.0,1.0,0.0,330000.0,False
DEPARTAMENTOPMNuevaLasCondes,LasCondes,72.0,2.0,2.0,0.0,1332256.0,False
"DEPARTAMENTOCastilloUrizarconLosAlerces,OportunidadArriendoPocoUso,¡ComoNuevo!",Ñuñoa,58.0,2.0,2.0,0.0,600000.0,False
DEPARTAMENTOBARCELONA-ENTREMETROMIRADORYBELLAVISTADELAFLORIDA,LaFlorida,33.0,1.0,1.0,0.0,350000.0,False
DEPARTAMENTOSanIsidroconCuricó,Santiago,36.0,2.0,1.0,0.0,340000.0,False
DepartamentoLAGOPIRIHUEICO-AVENIDAAMERICOVESPUCIO,LaFlorida,52.0,2.0,1.0,0.0,445000.0,False
"DEPARTAMENTOPerezFreire1841,Santiago",Santiago,67.0,2.0,2.0,0.0,550000.0,False
DEPARTAMENTOUruguay8866,LaFlorida,106.0,2.0,2.0,0.0,650000.0,False
DEPARTAMENTODepartamental950,SanMiguel,34.0,1.0,1.0,0.0,300000.0,False
DEPARTAMENTONovenaAvenida/GranAv.JoséMiguelCarrera,SanMiguel,65.0,3.0,2.0,0.0,500000.0,False
DepartamentoenZañartu,Ñuñoa,35.0,1.0,1.0,0.0,355000.0,False
ARRIENDODEPARTAMENTOMACULMETROAGRICOLA,Macul,63.0,2.0,2.0,1.0,509392.0,False
ARRIENDODEPARTAMENTOQUINTANORMAL,QuintaNormal,32.0,1.0,1.0,0.0,300000.0,False
DEPARTAMENTOCondedelMaule4470,EstaciónCentral,52.0,2.0,1.0,0.0,250000.0,True
DEPARTAMENTOMetroSanAlbertoHurtado,EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,False
ARRIENDODEPTOLACISTERNA3D+1B,LaCisterna,65.0,3.0,1.0,0.0,350000.0,True
Excelentedepartamentoconestacionamiento,Independencia,38.0,2.0,1.0,1.0,350000.0,False
DEPARTAMENTOCondominioBosquesdeLaPirámide-Paperchase-CiudadEmpresarial-EnellímitedelasComunasdeVitacurayHuechuraba,Vitacura,340.0,4.0,3.0,0.0,1293072.0,False
DEPARTAMENTOAvenidaMatta,Santiago,85.0,2.0,1.0,0.0,540000.0,False
DepartamentoSANTIAGOCENTRO,Santiago,45.0,1.0,1.0,0.0,360000.0,False
DEPARTAMENTOLasMalvas/Apumanque,LasCondes,151.0,3.0,3.0,0.0,1645728.0,False
ModernoDeptoLosDominicos(95226),LasCondes,52.0,2.0,2.0,1.0,1300000.0,True
DEPARTAMENDOENARRIENDOENÑUÑOA(92123),Ñuñoa,35.0,1.0,1.0,1.0,290000.0,True
SECTORRESIDENCIAL(98465),Ñuñoa,52.0,2.0,2.0,1.0,780000.0,True
"Searriendadptode82m2,2D,2B,E,Bod.Alameda(90783)",Santiago,52.0,2.0,1.0,1.0,600000.0,True
DEPARTAMENTOLeónPrado960,SanMiguel,47.0,2.0,1.0,0.0,430000.0,False
DEPARTAMENTOLoOvalle330,LaCisterna,52.0,2.0,1.0,0.0,390000.0,True
DEPARTAMENTOSANTAROSA991,Santiago,30.0,1.0,1.0,0.0,314000.0,False
SEARRIENDAHERMOSODEPARTAMENTOCERCANOAMETROE,Santiago,48.0,2.0,2.0,0.0,509392.0,False
DEPARTAMENTOParqueSanEugenio,Ñuñoa,25.0,1.0,1.0,0.0,300000.0,False
HERMOSODEPARTAMENTONUEVO2D1B,Maipú,47.0,2.0,1.0,0.0,430000.0,False
ARRIENDODPIMPECABLE2D2BESTACIOTERRAZACLARINESMACUL,Macul,62.0,2.0,2.0,1.0,520000.0,False
ARRIENDO3DORMITORIOSMETROIRARRAZAVAL,Ñuñoa,70.0,3.0,2.0,1.0,700000.0,False
DepartamentoDEPARTAMENTOENARRIENDODE2DORM.ENSANTIAGO,Santiago,68.0,2.0,2.0,0.0,654192.0,False
PadreMiguelOlivares/LordCochrane(80162),Santiago,65.0,3.0,2.0,1.0,530000.0,True
NOSEPAGANGASTOSCOMUNES(98648),Santiago,35.0,1.0,1.0,0.0,320000.0,True
DEPARTAMENTOCarolinaRabatconParqueAntonioRabat,Vitacura,510.0,3.0,4.0,0.0,4114320.0,False
DEPARTAMENTOMetroCarlosValdovinos,SanJoaquín,55.0,2.0,2.0,0.0,450000.0,False
DEPARTAMENTOMetroIrarrázabal,Ñuñoa,3300.0,1.0,1.0,0.0,430000.0,False
Estrenatunuevohogarenpuentealto,PuenteAlto,68.0,3.0,2.0,1.0,575000.0,False
DeptoMacul,Macul,52.0,2.0,2.0,1.0,470000.0,True
"StudioMapocho4242,QuintaNormal",QuintaNormal,25.0,1.0,1.0,0.0,220000.0,False
SeArriendaDepartamentoToesca,Santiago,52.0,2.0,2.0,0.0,400000.0,True
ArriendoDepartamentoMetroToesca,Vitacura,35.0,1.0,1.0,0.0,335000.0,True
DepartamentoEntreFranciscoZeladaYLaCoruña,EstaciónCentral,52.0,2.0,2.0,1.0,380000.0,True
Searriendadepartamentointerior,LaFlorida,52.0,2.0,1.0,0.0,320000.0,True
$450milDepto3D2B1estacAv.Tobalaba7311/WalkerMartinez,Santiago,65.0,3.0,2.0,1.0,450000.0,True
ARRIENDODPTONUEVOCONESTACIONAMIENTO,Ñuñoa,52.0,2.0,2.0,0.0,550000.0,True
DepartamentoenEstaciónCentral,EstaciónCentral,28.0,1.0,1.0,0.0,280000.0,False
"ARRIENDODEPTO.2DORM.1BAÑO,LIVINGCOMEDOR,COCINAAMERICANA,BALCON",QuintaNormal,52.0,2.0,1.0,0.0,370000.0,True
DepartamentoenMáximoHumbser,Santiago,21.0,1.0,1.0,0.0,235104.0,False
Depto1D/1BMetroSantaAna.SantiagoCentro,Santiago,30.0,1.0,1.0,0.0,250000.0,False
DEPARTAMENTOGuillermoMann1751,Ñuñoa,52.0,2.0,2.0,0.0,250000.0,True
"SeArriendoDepto.2Dormitorios,Stgo.Centro",Santiago,52.0,2.0,1.0,0.0,400000.0,True
DepartamentoEntreAlcaldePedroAlarcónYEnriqueMolina,Ñuñoa,52.0,2.0,2.0,1.0,450000.0,True
DUEÑAARRIENDADPTO2DORMITORIOS-METROCUMMINS,Santiago,50.0,2.0,1.0,0.0,355000.0,False
DPTODOSDORMITORIOSDOSWC.,EstaciónCentral,52.0,2.0,2.0,1.0,370000.0,True
"DepartamentoenRadal0102,EstaciónCentral",EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,False
DepartamentoubicadoenLoPrado,LoPrado,52.0,2.0,1.0,0.0,290000.0,True
Dpto3D/1B.C/Estac.Pudahuel.,Pudahuel,70.0,3.0,1.0,1.0,430000.0,False
"ArriendoDeptoametrosdelmetroSantaLucía,enedif.de4pisos",Santiago,35.0,1.0,1.0,0.0,300000.0,True
DeptoCarmen,Santiago,35.0,1.0,1.0,0.0,310000.0,True
DepartamentoEntreSanFranciscoYEleuterioRamirez,Santiago,65.0,3.0,2.0,0.0,550000.0,True
LindoDepto.3Dorm-1Baño-1Est.-1Bodega,Talagante,65.0,3.0,1.0,1.0,420000.0,True
DepartamentoenAvenidaVicuñaMackenna,Santiago,23.0,1.0,1.0,0.0,300000.0,False
DepartamentoEntreMonedaYTucapelJimenez,Santiago,35.0,1.0,1.0,0.0,330000.0,True
Arriendoobienvendodepartamento,EstaciónCentral,48.0,2.0,1.0,0.0,350000.0,False
"Searriendadepartamento,sectorWalkerMartínez",LaFlorida,52.0,2.0,2.0,0.0,500000.0,True
DepartamentoInteriorentradaindependiente,LaFlorida,45.0,1.0,1.0,0.0,330000.0,False
Arriendodpto,Santiago,56.0,2.0,1.0,0.0,400000.0,False
Departamentoamoblado,Santiago,52.0,2.0,2.0,0.0,500000.0,True
Departamentoapasosdelmetrocalicanto,Independencia,52.0,2.0,2.0,1.0,430000.0,True
Arriendodepto2d1benComunidadde8deptos,LaCisterna,65.0,2.0,1.0,1.0,350000.0,False
EdificioUrbanoDepto804Irarrazaval200,Ñuñoa,35.0,1.0,1.0,0.0,485000.0,False
"Arriendodepto1dormitorio,Zenteno1482",Santiago,30.0,1.0,1.0,0.0,250000.0,False
SearriendadeptoViveIndependencia,Independencia,43.0,2.0,1.0,0.0,350000.0,False
ArriendoDepartamentoCostadeMontemar,LaFlorida,75.0,2.0,2.0,1.0,600000.0,False
Departamento2H2B.400.000,Recoleta,52.0,2.0,2.0,0.0,400000.0,True
"Departamento2piezas,2bañosyestacionamiento.",EstaciónCentral,52.0,2.0,2.0,1.0,400000.0,True
MetroMoneda,Santiago,35.0,1.0,1.0,0.0,298000.0,True
Hermosodepartamento,LaFlorida,35.0,2.0,2.0,0.0,450000.0,False
SearriendadepartamentoExcelente!!,EstaciónCentral,35.0,1.0,1.0,0.0,350000.0,True
DepartamentoSantiago,Santiago,35.0,1.0,1.0,0.0,250000.0,True
departamento,LaCisterna,52.0,2.0,1.0,0.0,385000.0,True
Deptoamobladoexcelenteubicación,Macul,37.0,1.0,1.0,0.0,570000.0,False
LindoDepartamentoenarriendo,Santiago,35.0,1.0,1.0,0.0,410000.0,True
ArriendoDepartamento(60m2.M.DiegodeAlmagro),Santiago,60.0,2.0,2.0,0.0,350000.0,False
Amobladodpto1D+1B,Santiago,43.0,1.0,1.0,0.0,380000.0,False
HermosoDepto+Estacionamientocercametro,Santiago,44.0,2.0,1.0,0.0,390000.0,False
Depto.1h+1b-estacióncentral,Santiago,40.0,1.0,1.0,0.0,330000.0,False
DepartamentoCercanoMetroSantaIsabel,Santiago,44.0,1.0,1.0,0.0,350000.0,False
MacIverAlamedaReciénRemodelado,Santiago,65.0,1.0,1.0,0.0,370000.0,False
EnArriendoDepartamentoComunaIndependencia,Independencia,90.0,3.0,2.0,0.0,450000.0,False
DepartamentoSantiagoCentroMetroSantaLucia,Santiago,60.0,2.0,2.0,0.0,420000.0,False
"Mariposa,2Hab,2Bañ,Estacionamiento,SanNicolás1171",EstaciónCentral,52.0,2.0,2.0,1.0,450000.0,True
"Departamento,SanMiguel",SanMiguel,52.0,2.0,2.0,1.0,480000.0,True
DepartamentointerioramobladoProvidencia,Providencia,35.0,1.0,1.0,0.0,250000.0,True
"Depto.1dormitorio,estacionamiento,MetroCerroBlanco",Recoleta,35.0,1.0,1.0,1.0,350000.0,True
DepartamentoenAv.Independencia1815,Independencia,35.0,1.0,1.0,0.0,260000.0,True
ArriendoampliodepartamentoProvidencia,Providencia,52.0,2.0,2.0,1.0,1498000.0,True
"DepartamentoInteriorDuplexen2doy3erPiso,5Dormitorios,2Baños,LoPrado.",LoPrado,42.0,5.0,2.0,0.0,620000.0,False
PreciosoDepartamentoconvistadespejada,Providencia,46.0,1.0,1.0,1.0,783680.0,False
¡¡EncantadorDepartamento1D+1BCercanoAMetroHospitales!!,Santiago,35.0,1.0,1.0,0.0,200000.0,True
Departamentometrolamoneda1d/1b,Santiago,29.0,1.0,1.0,0.0,235000.0,False
Arriendofrenteametro.Depto1D+1B+Bodega,Santiago,48.0,1.0,1.0,0.0,390000.0,False
Deptoa2cuadrasMetrolasRejas,EstaciónCentral,20.0,1.0,1.0,0.0,260000.0,False
DepartamentoSantiagocentro,Santiago,30.0,1.0,1.0,0.0,280000.0,False
Departamentoperfectoestado,QuintaNormal,52.0,2.0,1.0,0.0,320000.0,True
"Departamento2D,2B,EstyBod",SanMiguel,52.0,2.0,2.0,1.0,550000.0,True
Arriendodeptoenñuñoaamoblado,Ñuñoa,90.0,2.0,1.0,0.0,800000.0,False
Excelentedepartamentocentral,Santiago,35.0,1.0,1.0,0.0,290000.0,False
"Bellisimo,iluminadoyfrescodepto.1h-1b",Santiago,35.0,1.0,1.0,1.0,275000.0,False
Departamento1d1b+Bodega(opcional),Santiago,35.0,1.0,1.0,0.0,310000.0,False
"Depto.1dormitorioconestacionamiento,MetroCerroBlanco",Recoleta,35.0,1.0,1.0,1.0,350000.0,True
DepartamentoTrinidadRamírez654,LaCisterna,44.0,2.0,2.0,0.0,353000.0,False
DepartamentoTrinidadRamirez01010,LaCisterna,45.0,3.0,1.0,0.0,363000.0,False
DEPARTAMENTOMatucanaesquinamapocho,Santiago,115.0,2.0,1.0,0.0,380000.0,False
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,39.0,2.0,1.0,0.0,350000.0,False
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,42.0,2.0,1.0,0.0,360000.0,False
DepartamentoCoronelAlvarado2505,Independencia,42.0,2.0,1.0,0.0,375000.0,False
Searriendalindodepartamento,Providencia,35.0,1.0,1.0,0.0,490000.0,True
ARRIENDODEPTOMACUL,Macul,65.0,3.0,2.0,1.0,750000.0,True
Depto2d+2b+1est,Santiago,48.0,2.0,2.0,1.0,460000.0,False
Departamento1D-1BAmplioSanMiguel,SanMiguel,35.0,1.0,1.0,0.0,320000.0,True
Departamento1Dormitorio,Independencia,38.0,1.0,1.0,1.0,345000.0,False
"DepartamentounDormitorioenSuite,CocinaExc",Macul,38.0,1.0,1.0,0.0,375000.0,False
DepartamentoQuintadelParque3D1B,QuintaNormal,50.0,3.0,1.0,0.0,410000.0,False
Depinteriorlugartranquilobuenalocomoción,LaFlorida,35.0,1.0,1.0,0.0,300000.0,True
Departamentoenquintanormal,QuintaNormal,50.0,3.0,1.0,0.0,335000.0,False
Departamento2hab+1baño,Santiago,54.0,2.0,1.0,1.0,500000.0,False
Departamento,Ñuñoa,35.0,1.0,1.0,0.0,520000.0,True
departamento1d1b,LaFlorida,35.0,1.0,1.0,0.0,380000.0,True
Departamentoindependiente,Lampa,48.0,2.0,1.0,1.0,300000.0,False
ArriendoDepartamento,EstaciónCentral,52.0,2.0,2.0,0.0,460000.0,True
ArriendodepartamentometroLoOvalle,LaCisterna,45.0,2.0,1.0,0.0,330000.0,False
ArriendoDeptos4tipologiasDisponibilidadInmedi,EstaciónCentral,1.0,1.0,1.0,1.0,230000.0,False
Arriendodpto,EstaciónCentral,45.0,2.0,1.0,1.0,380000.0,False
DEPARTAMENTOAcuatrocuadrasdeAv.Independencia,Independencia,35.0,1.0,1.0,0.0,330000.0,True
Depto3Dormitorios2BañosS.CentroLira,Santiago,63.0,3.0,2.0,1.0,490000.0,False
AmplioYEleganteDepartamentoenSanMiguel(2d+2,SanMiguel,89.0,2.0,2.0,1.0,650000.0,False
"Arriendoampliodepartamento,SanMiguel",SanMiguel,56.0,2.0,1.0,1.0,450000.0,False
"$380.000Depto.3d,2°pisoapasosmetroBellavistadelaFlorida",LaFlorida,52.0,3.0,1.0,2.0,380000.0,False
2D1B+ESTACYBOD/METROUNIV.DESANTIAGO,EstaciónCentral,41.0,2.0,1.0,1.0,360000.0,False
Arriendodeptoquilicura,Quilicura,50.0,3.0,1.0,0.0,480000.0,False
ArriendoPiezadeDepartamentocercanoalmetroSantaLucía,Santiago,35.0,1.0,1.0,0.0,200000.0,True
DepartamentoNuevoSanMiguel,SanMiguel,30.0,1.0,1.0,0.0,290000.0,False
ArriendaDepto.1D+1B+TAlonsodeOvalleU.deChileSantiago,Santiago,35.0,1.0,1.0,0.0,300000.0,True
LoftaunacuadrametroSantaAna,Santiago,35.0,1.0,1.0,0.0,430000.0,True
"DEPARTAMENTO3DORMITORIOS,ESTACIONAMIENTO,APASOSMETROMACUL",Santiago,65.0,3.0,2.0,1.0,650000.0,True
